Stock_Number,Deletion,Chromosome,Background,Block,Raw_Phenotype,Numeric_Phenotype,Deletion_Set
7491,Df(2L)Exel6004,2L,SAM,1,G,4,Exelixis
7491,Df(2L)Exel6004,2L,SAM,1,H,3,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,E,6,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,E,6,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,F,5,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,F,5,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,F,5,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,F,5,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,F,5,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,F,5,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,G,4,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,G,4,Exelixis
7491,Df(2L)Exel6004,2L,SAM,3,G,4,Exelixis
7492,Df(2L)Exel6005,2L,SAM,1,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,1,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,1,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,1,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,1,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,1,E,6,Exelixis
7492,Df(2L)Exel6005,2L,SAM,1,E,6,Exelixis
7492,Df(2L)Exel6005,2L,SAM,1,F,5,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,D,7,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,E,6,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,E,6,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,E,6,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,F,5,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,F,5,Exelixis
7492,Df(2L)Exel6005,2L,SAM,3,F,5,Exelixis
7493,Df(2L)Exel6007,2L,SAM,1,D,7,Exelixis
7493,Df(2L)Exel6007,2L,SAM,1,D,7,Exelixis
7493,Df(2L)Exel6007,2L,SAM,1,D,7,Exelixis
7493,Df(2L)Exel6007,2L,SAM,1,D,7,Exelixis
7493,Df(2L)Exel6007,2L,SAM,1,D,7,Exelixis
7493,Df(2L)Exel6007,2L,SAM,1,D,7,Exelixis
7493,Df(2L)Exel6007,2L,SAM,1,D,7,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,D,7,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,D,7,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,D,7,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,D,7,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,E,6,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,E,6,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,E,6,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,E,6,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,E,6,Exelixis
7494,Df(2L)Exel6008,2L,SAM,1,F,5,Exelixis
7495,Df(2L)Exel6009,2L,SAM,1,D,7,Exelixis
7495,Df(2L)Exel6009,2L,SAM,1,D,7,Exelixis
7495,Df(2L)Exel6009,2L,SAM,1,D,7,Exelixis
7495,Df(2L)Exel6009,2L,SAM,1,D,7,Exelixis
7495,Df(2L)Exel6009,2L,SAM,1,E,6,Exelixis
7495,Df(2L)Exel6009,2L,SAM,1,E,6,Exelixis
7495,Df(2L)Exel6009,2L,SAM,1,E,6,Exelixis
7495,Df(2L)Exel6009,2L,SAM,1,E,6,Exelixis
7496,Df(2L)Exel6010,2L,SAM,1,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,1,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,D,7,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,E,6,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,E,6,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,E,6,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,E,6,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,E,6,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,E,6,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,E,6,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,F,5,Exelixis
7496,Df(2L)Exel6010,2L,SAM,3,G,4,Exelixis
7497,Df(2L)Exel6011,2L,SAM,1,E,6,Exelixis
7497,Df(2L)Exel6011,2L,SAM,1,E,6,Exelixis
7497,Df(2L)Exel6011,2L,SAM,1,E,6,Exelixis
7497,Df(2L)Exel6011,2L,SAM,1,E,6,Exelixis
7497,Df(2L)Exel6011,2L,SAM,1,E,6,Exelixis
7497,Df(2L)Exel6011,2L,SAM,1,F,5,Exelixis
7497,Df(2L)Exel6011,2L,SAM,1,F,5,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,B,9,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,B,9,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,C,8,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,C,8,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,D,7,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,D,7,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,D,7,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,E,6,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,E,6,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,F,5,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,F,5,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,G,4,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,G,4,Exelixis
7498,Df(2L)Exel6012,2L,SAM,1,G,4,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,D,7,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,E,6,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,F,5,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,G,4,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,G,4,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,G,4,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,G,4,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,G,4,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,G,4,Exelixis
7498,Df(2L)Exel6012,2L,SAM,3,H,3,Exelixis
7499,Df(2L)Exel6013,2L,SAM,1,D,7,Exelixis
7499,Df(2L)Exel6013,2L,SAM,1,D,7,Exelixis
7499,Df(2L)Exel6013,2L,SAM,1,D,7,Exelixis
7499,Df(2L)Exel6013,2L,SAM,1,D,7,Exelixis
7499,Df(2L)Exel6013,2L,SAM,1,D,7,Exelixis
7499,Df(2L)Exel6013,2L,SAM,1,D,7,Exelixis
7499,Df(2L)Exel6013,2L,SAM,1,E,6,Exelixis
7500,Df(2L)Exel6014,2L,SAM,1,B,9,Exelixis
7500,Df(2L)Exel6014,2L,SAM,1,C,8,Exelixis
7500,Df(2L)Exel6014,2L,SAM,1,C,8,Exelixis
7500,Df(2L)Exel6014,2L,SAM,1,C,8,Exelixis
7500,Df(2L)Exel6014,2L,SAM,1,C,8,Exelixis
7500,Df(2L)Exel6014,2L,SAM,1,C,8,Exelixis
7500,Df(2L)Exel6014,2L,SAM,1,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,1,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,1,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,D,7,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,E,6,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,E,6,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,E,6,Exelixis
7500,Df(2L)Exel6014,2L,SAM,3,F,5,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,D,7,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,D,7,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,D,7,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,D,7,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,D,7,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,D,7,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,D,7,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,E,6,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,E,6,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,E,6,Exelixis
7501,Df(2L)Exel6015,2L,SAM,1,E,6,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,C,8,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,C,8,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,D,7,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,D,7,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,D,7,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,D,7,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,D,7,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,D,7,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,D,7,Exelixis
7502,Df(2L)Exel6016,2L,SAM,1,E,6,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,D,7,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,E,6,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,E,6,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,E,6,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,E,6,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,E,6,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,E,6,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,F,5,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,F,5,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,F,5,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,F,5,Exelixis
7502,Df(2L)Exel6016,2L,SAM,3,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,E,6,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,G,4,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,G,4,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,G,4,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,G,4,Exelixis
7503,Df(2L)Exel6017,2L,SAM,1,G,4,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,F,5,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,G,4,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,G,4,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,G,4,Exelixis
7503,Df(2L)Exel6017,2L,SAM,3,G,4,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,D,7,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,D,7,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,D,7,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,D,7,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,D,7,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,D,7,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,D,7,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,D,7,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,D,7,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,E,6,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,E,6,Exelixis
7504,Df(2L)Exel6018,2L,SAM,1,E,6,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,B,9,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,B,9,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,B,9,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,B,9,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,C,8,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,C,8,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,C,8,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,C,8,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,C,8,Exelixis
7505,Df(2L)Exel6021,2L,SAM,1,C,8,Exelixis
7505,Df(2L)Exel6021,2L,SAM,3,C,8,Exelixis
7505,Df(2L)Exel6021,2L,SAM,3,C,8,Exelixis
7505,Df(2L)Exel6021,2L,SAM,3,C,8,Exelixis
7505,Df(2L)Exel6021,2L,SAM,3,D,7,Exelixis
7505,Df(2L)Exel6021,2L,SAM,3,D,7,Exelixis
7505,Df(2L)Exel6021,2L,SAM,3,D,7,Exelixis
7505,Df(2L)Exel6021,2L,SAM,3,D,7,Exelixis
7505,Df(2L)Exel6021,2L,SAM,3,D,7,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,D,7,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,D,7,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,D,7,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,D,7,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,D,7,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,D,7,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,D,7,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,D,7,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,E,6,Exelixis
7506,Df(2L)Exel6022,2L,SAM,1,F,5,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,C,8,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,C,8,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,C,8,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,C,8,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,C,8,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,C,8,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,C,8,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,D,7,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,D,7,Exelixis
7507,Df(2L)Exel6024,2L,SAM,1,E,6,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,C,8,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,C,8,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,D,7,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,D,7,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,D,7,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,D,7,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,D,7,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,D,7,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,E,6,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,E,6,Exelixis
7507,Df(2L)Exel6024,2L,SAM,3,E,6,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,D,7,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,D,7,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,D,7,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,D,7,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,D,7,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,D,7,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,D,7,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,E,6,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,E,6,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,E,6,Exelixis
7508,Df(2L)Exel6025,2L,SAM,1,E,6,Exelixis
7510,Df(2L)Exel6027,2L,SAM,1,F,5,Exelixis
7510,Df(2L)Exel6027,2L,SAM,1,F,5,Exelixis
7510,Df(2L)Exel6027,2L,SAM,1,F,5,Exelixis
7510,Df(2L)Exel6027,2L,SAM,1,F,5,Exelixis
7510,Df(2L)Exel6027,2L,SAM,1,G,4,Exelixis
7510,Df(2L)Exel6027,2L,SAM,1,G,4,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,D,7,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,D,7,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,D,7,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,E,6,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,E,6,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,E,6,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,E,6,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,E,6,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,F,5,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,F,5,Exelixis
7510,Df(2L)Exel6027,2L,SAM,3,F,5,Exelixis
7511,Df(2L)Exel6028,2L,SAM,1,C,8,Exelixis
7511,Df(2L)Exel6028,2L,SAM,1,D,7,Exelixis
7511,Df(2L)Exel6028,2L,SAM,1,D,7,Exelixis
7511,Df(2L)Exel6028,2L,SAM,1,D,7,Exelixis
7511,Df(2L)Exel6028,2L,SAM,1,D,7,Exelixis
7511,Df(2L)Exel6028,2L,SAM,1,E,6,Exelixis
7511,Df(2L)Exel6028,2L,SAM,1,E,6,Exelixis
7511,Df(2L)Exel6028,2L,SAM,1,F,5,Exelixis
7512,Df(2L)Exel6029,2L,SAM,1,D,7,Exelixis
7512,Df(2L)Exel6029,2L,SAM,1,D,7,Exelixis
7512,Df(2L)Exel6029,2L,SAM,1,D,7,Exelixis
7512,Df(2L)Exel6029,2L,SAM,1,D,7,Exelixis
7512,Df(2L)Exel6029,2L,SAM,1,E,6,Exelixis
7512,Df(2L)Exel6029,2L,SAM,1,E,6,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,D,7,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,D,7,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,D,7,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,D,7,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,E,6,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,E,6,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,E,6,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,F,5,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,F,5,Exelixis
7512,Df(2L)Exel6029,2L,SAM,3,F,5,Exelixis
7513,Df(2L)Exel6030,2L,SAM,1,C,8,Exelixis
7513,Df(2L)Exel6030,2L,SAM,1,C,8,Exelixis
7513,Df(2L)Exel6030,2L,SAM,1,C,8,Exelixis
7513,Df(2L)Exel6030,2L,SAM,1,C,8,Exelixis
7513,Df(2L)Exel6030,2L,SAM,1,C,8,Exelixis
7513,Df(2L)Exel6030,2L,SAM,1,C,8,Exelixis
7513,Df(2L)Exel6030,2L,SAM,1,C,8,Exelixis
7513,Df(2L)Exel6030,2L,SAM,1,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,1,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,C,8,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,C,8,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,D,7,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,E,6,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,E,6,Exelixis
7513,Df(2L)Exel6030,2L,SAM,3,E,6,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,D,7,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,D,7,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,D,7,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,D,7,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,E,6,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,E,6,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,E,6,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,E,6,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,F,5,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,F,5,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,F,5,Exelixis
7514,Df(2L)Exel6031,2L,SAM,1,F,5,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,D,7,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,D,7,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,D,7,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,D,7,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,D,7,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,D,7,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,D,7,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,D,7,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,D,7,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,E,6,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,E,6,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,E,6,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,E,6,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,F,5,Exelixis
7515,Df(2L)Exel6032,2L,SAM,1,F,5,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,D,7,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,F,5,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,F,5,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,F,5,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,F,5,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,1,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,F,5,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,F,5,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,F,5,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,F,5,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,G,4,Exelixis
7516,Df(2L)Exel6033,2L,SAM,3,G,4,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7517,Df(2L)Exel6034,2L,SAM,1,D,7,Exelixis
7518,Df(2L)Exel6035,2L,SAM,1,D,7,Exelixis
7518,Df(2L)Exel6035,2L,SAM,1,D,7,Exelixis
7518,Df(2L)Exel6035,2L,SAM,1,D,7,Exelixis
7518,Df(2L)Exel6035,2L,SAM,1,D,7,Exelixis
7518,Df(2L)Exel6035,2L,SAM,1,E,6,Exelixis
7518,Df(2L)Exel6035,2L,SAM,1,E,6,Exelixis
7518,Df(2L)Exel6035,2L,SAM,1,E,6,Exelixis
7518,Df(2L)Exel6035,2L,SAM,1,F,5,Exelixis
7519,Df(2L)Exel6036,2L,SAM,1,D,7,Exelixis
7519,Df(2L)Exel6036,2L,SAM,1,D,7,Exelixis
7519,Df(2L)Exel6036,2L,SAM,1,D,7,Exelixis
7519,Df(2L)Exel6036,2L,SAM,1,D,7,Exelixis
7519,Df(2L)Exel6036,2L,SAM,1,D,7,Exelixis
7519,Df(2L)Exel6036,2L,SAM,1,D,7,Exelixis
7519,Df(2L)Exel6036,2L,SAM,1,D,7,Exelixis
7519,Df(2L)Exel6036,2L,SAM,1,E,6,Exelixis
