ID,Background,Mutation,Sex,Block,Deletion,Centroid_Size
SAM_sd_F_B3_7752_5,SAM,sd,f,B3,7752,2.201943151
SAM_sd_F_B3_7752_6,SAM,sd,f,B3,7752,2.160266021
SAM_sd_F_B3_7840_1,SAM,sd,f,B3,7840,2.167037697
SAM_sd_F_B3_7840_2,SAM,sd,f,B3,7840,2.04310295
SAM_sd_F_B3_7840_3,SAM,sd,f,B3,7840,2.079383713
SAM_sd_F_B3_7840_4,SAM,sd,f,B3,7840,2.151767196
SAM_sd_F_B3_7840_5,SAM,sd,f,B3,7840,2.221864022
SAM_sd_F_B3_7840_6,SAM,sd,f,B3,7840,2.153333957
SAM_sd_F_B3_7845_1,SAM,sd,f,B3,7845,2.211955059
SAM_sd_F_B3_7845_2,SAM,sd,f,B3,7845,2.325398525
SAM_sd_F_B3_7845_3,SAM,sd,f,B3,7845,2.31882141
SAM_sd_F_B3_7845_4,SAM,sd,f,B3,7845,2.152527677
SAM_sd_F_B3_7845_5,SAM,sd,f,B3,7845,2.266127228
SAM_sd_F_B3_7845_6,SAM,sd,f,B3,7845,2.22608744
SAM_sd_F_B3_7875_1,SAM,sd,f,B3,7875,2.025991314
SAM_sd_F_B3_7875_2,SAM,sd,f,B3,7875,2.002573181
SAM_sd_F_B3_7875_3,SAM,sd,f,B3,7875,1.895775143
SAM_sd_F_B3_7875_4,SAM,sd,f,B3,7875,2.062244011
SAM_sd_F_B3_7875_5,SAM,sd,f,B3,7875,2.019070892
SAM_sd_F_B3_7875_6,SAM,sd,f,B3,7875,1.949607326
SAM_sd_F_B3_7894_1,SAM,sd,f,B3,7894,2.337762211
SAM_sd_F_B3_7894_2,SAM,sd,f,B3,7894,2.22745611
SAM_sd_F_B3_7894_3,SAM,sd,f,B3,7894,2.255545161
SAM_sd_F_B3_7894_4,SAM,sd,f,B3,7894,2.325363462
SAM_sd_F_B3_7894_5,SAM,sd,f,B3,7894,2.265341767
SAM_sd_F_B3_7894_6,SAM,sd,f,B3,7894,2.258740633
SAM_sd_F_B3_7949_1,SAM,sd,f,B3,7949,2.2582032
SAM_sd_F_B3_7949_2,SAM,sd,f,B3,7949,2.1974051
SAM_sd_F_B3_7949_3,SAM,sd,f,B3,7949,2.160901257
SAM_sd_F_B3_7949_4,SAM,sd,f,B3,7949,2.139147711
SAM_sd_F_B3_7949_5,SAM,sd,f,B3,7949,2.289829843
SAM_sd_F_B3_7949_6,SAM,sd,f,B3,7949,2.294760027
SAM_sd_F_B3_7960_1,SAM,sd,f,B3,7960,2.224701386
SAM_sd_F_B3_7960_2,SAM,sd,f,B3,7960,2.235065464
SAM_sd_F_B3_7960_3,SAM,sd,f,B3,7960,2.318514891
SAM_sd_F_B3_7960_4,SAM,sd,f,B3,7960,2.183505469
SAM_sd_F_B3_7960_5,SAM,sd,f,B3,7960,2.236159546
SAM_sd_F_B3_7960_6,SAM,sd,f,B3,7960,2.198879872
